x,y,MIN_TEMPERATURE,MIN_REL_HUMIDITY,TOTAL_RAIN_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY,TOTAL_PRECIPITATION,STATION_NAME,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,SPEED_MAX_GUST,TOTAL_RAIN,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,ID,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,SNOW_ON_GROUND,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,MAX_TEMPERATURE,LOCAL_DAY
-123.12186944444444,49.29535277777778,14.5,,M,8,1108446,,5.1,VANCOUVER HARBOUR CS,,,,,,BC,,,18.1,0.1,M,M,,1108446.2014.8.31,,2014-08-31 00:00:00,,M,0,,,,,2014,21.6,31
-123.12186944444444,49.29535277777778,13.8,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.5,0,M,M,,1108446.2014.9.1,,2014-09-01 00:00:00,,M,0.5,,,,,2014,21.2,1
-123.12186944444444,49.29535277777778,13.4,,M,9,1108446,,16.9,VANCOUVER HARBOUR CS,,,,,,BC,,,15,0,M,M,,1108446.2014.9.2,,2014-09-02 00:00:00,,M,3,,,,,2014,16.5,2
-123.12186944444444,49.29535277777778,12.2,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.1,0,M,M,,1108446.2014.9.3,,2014-09-03 00:00:00,,M,1.9,,,,,2014,19.9,3
-123.12186944444444,49.29535277777778,11,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.4,0,M,M,,1108446.2014.9.4,,2014-09-04 00:00:00,,M,2.6,,,,,2014,19.7,4
-123.12186944444444,49.29535277777778,12.2,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.6,0,M,M,,1108446.2014.9.5,,2014-09-05 00:00:00,,M,1.4,,,,,2014,21,5
-123.12186944444444,49.29535277777778,13,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.3,1.3,M,M,,1108446.2014.9.6,,2014-09-06 00:00:00,,M,0,,,,,2014,25.6,6
-123.12186944444444,49.29535277777778,13.5,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.3,1.3,M,M,,1108446.2014.9.7,,2014-09-07 00:00:00,,M,0,,,,,2014,25.1,7
-123.12186944444444,49.29535277777778,14.1,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.3,0.3,M,M,,1108446.2014.9.8,,2014-09-08 00:00:00,,M,0,,,,,2014,22.5,8
-123.12186944444444,49.29535277777778,13.4,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17,0,M,M,,1108446.2014.9.9,,2014-09-09 00:00:00,,M,1,,,,,2014,20.5,9
-123.12186944444444,49.29535277777778,13.1,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.3,0,M,M,,1108446.2014.9.10,,2014-09-10 00:00:00,,M,1.7,,,,,2014,19.5,10
-123.12186944444444,49.29535277777778,9.5,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.9,0,M,M,,1108446.2014.9.11,,2014-09-11 00:00:00,,M,3.1,,,,,2014,20.3,11
-123.12186944444444,49.29535277777778,9.8,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.8,0,M,M,,1108446.2014.9.12,,2014-09-12 00:00:00,,M,2.2,,,,,2014,21.8,12
-123.12186944444444,49.29535277777778,11,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17,0,M,M,,1108446.2014.9.13,,2014-09-13 00:00:00,,M,1,,,,,2014,22.9,13
-123.12186944444444,49.29535277777778,11.7,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18,0,M,M,,1108446.2014.9.14,,2014-09-14 00:00:00,,M,0,,,,,2014,24.2,14
-123.12186944444444,49.29535277777778,12.1,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.7,0.7,M,M,,1108446.2014.9.15,,2014-09-15 00:00:00,,M,0,,,,,2014,25.3,15
-123.12186944444444,49.29535277777778,12.4,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,18.7,0.7,M,M,,1108446.2014.9.16,,2014-09-16 00:00:00,,M,0,,,,,2014,25,16
-123.12186944444444,49.29535277777778,15.5,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.5,0,M,M,,1108446.2014.9.17,,2014-09-17 00:00:00,,M,0.5,,,,T,2014,19.4,17
-123.12186944444444,49.29535277777778,15.1,,M,9,1108446,,0.2,VANCOUVER HARBOUR CS,,,,,,BC,,,16.1,0,M,M,,1108446.2014.9.18,,2014-09-18 00:00:00,,M,1.9,,,,,2014,17.1,18
-123.12186944444444,49.29535277777778,14.7,,M,9,1108446,,7.9,VANCOUVER HARBOUR CS,,,,,,BC,,,16.3,0,M,M,,1108446.2014.9.19,,2014-09-19 00:00:00,,M,1.7,,,,,2014,17.8,19
-123.12186944444444,49.29535277777778,12.6,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.5,0,M,M,,1108446.2014.9.20,,2014-09-20 00:00:00,,M,1.5,,,,,2014,20.4,20
-123.12186944444444,49.29535277777778,12.8,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,19.5,1.5,M,M,,1108446.2014.9.21,,2014-09-21 00:00:00,,M,0,,,,,2014,26.2,21
-123.12186944444444,49.29535277777778,14.9,,M,9,1108446,,0.6,VANCOUVER HARBOUR CS,,,,,,BC,,,16.8,0,M,M,,1108446.2014.9.22,,2014-09-22 00:00:00,,M,1.2,,,,,2014,18.7,22
-123.12186944444444,49.29535277777778,14.4,,M,9,1108446,,10.3,VANCOUVER HARBOUR CS,,,,,,BC,,,15.9,0,M,M,,1108446.2014.9.23,,2014-09-23 00:00:00,,M,2.1,,,,,2014,17.3,23
-123.12186944444444,49.29535277777778,14.6,,M,9,1108446,,12.9,VANCOUVER HARBOUR CS,,,,,,BC,,,16.7,0,M,M,,1108446.2014.9.24,,2014-09-24 00:00:00,,M,1.3,,,,,2014,18.7,24
-123.12186944444444,49.29535277777778,14.6,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.2,0,M,M,,1108446.2014.9.25,,2014-09-25 00:00:00,,M,1.8,,,,T,2014,17.7,25
-123.12186944444444,49.29535277777778,13.7,,M,9,1108446,,34.5,VANCOUVER HARBOUR CS,,,,,,BC,,,14.6,0,M,M,,1108446.2014.9.26,,2014-09-26 00:00:00,,M,3.4,,,,,2014,15.4,26
-123.12186944444444,49.29535277777778,11.7,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,14.4,0,M,M,,1108446.2014.9.27,,2014-09-27 00:00:00,,M,3.6,,,,,2014,17.1,27
-123.12186944444444,49.29535277777778,11,,M,9,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.2,0,M,M,,1108446.2014.9.28,,2014-09-28 00:00:00,,M,2.8,,,,,2014,19.3,28
-123.12186944444444,49.29535277777778,12.6,,M,9,1108446,,17,VANCOUVER HARBOUR CS,,,,,,BC,,,13.7,0,M,M,,1108446.2014.9.29,,2014-09-29 00:00:00,,M,4.3,,,,,2014,14.7,29
-123.12186944444444,49.29535277777778,10.1,,M,9,1108446,,0.4,VANCOUVER HARBOUR CS,,,,,,BC,,,13.6,0,M,M,,1108446.2014.9.30,,2014-09-30 00:00:00,,M,4.4,,,,,2014,17.1,30
-123.12186944444444,49.29535277777778,9.7,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,12.8,0,M,M,,1108446.2014.10.1,,2014-10-01 00:00:00,,M,5.2,,,,,2014,15.8,1
-123.12186944444444,49.29535277777778,9.4,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,13,0,M,M,,1108446.2014.10.2,,2014-10-02 00:00:00,,M,5,,,,,2014,16.5,2
-123.12186944444444,49.29535277777778,9.7,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,13.9,0,M,M,,1108446.2014.10.3,,2014-10-03 00:00:00,,M,4.1,,,,T,2014,18,3
-123.12186944444444,49.29535277777778,13.3,,M,10,1108446,,2.5,VANCOUVER HARBOUR CS,,,,,,BC,,,16.4,0,M,M,,1108446.2014.10.4,,2014-10-04 00:00:00,,M,1.6,,,,,2014,19.4,4
-123.12186944444444,49.29535277777778,13.8,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,17.3,0,M,M,,1108446.2014.10.5,,2014-10-05 00:00:00,,M,0.7,,,,,2014,20.7,5
-123.12186944444444,49.29535277777778,13.1,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,16.2,0,M,M,,1108446.2014.10.6,,2014-10-06 00:00:00,,M,1.8,,,,,2014,19.2,6
-123.12186944444444,49.29535277777778,12.1,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.1,0,M,M,,1108446.2014.10.7,,2014-10-07 00:00:00,,M,2.9,,,,,2014,18.1,7
-123.12186944444444,49.29535277777778,12.9,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.1,0,M,M,,1108446.2014.10.8,,2014-10-08 00:00:00,,M,2.9,,,,,2014,17.2,8
-123.12186944444444,49.29535277777778,12.7,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,15.5,0,M,M,,1108446.2014.10.9,,2014-10-09 00:00:00,,M,2.5,,,,,2014,18.2,9
-123.12186944444444,49.29535277777778,12,,M,10,1108446,,1,VANCOUVER HARBOUR CS,,,,,,BC,,,14.2,0,M,M,,1108446.2014.10.10,,2014-10-10 00:00:00,,M,3.8,,,,,2014,16.3,10
-123.12186944444444,49.29535277777778,11.6,,M,10,1108446,,6.4,VANCOUVER HARBOUR CS,,,,,,BC,,,14.2,0,M,M,,1108446.2014.10.11,,2014-10-11 00:00:00,,M,3.8,,,,,2014,16.7,11
-123.12186944444444,49.29535277777778,11.1,,M,10,1108446,,2.9,VANCOUVER HARBOUR CS,,,,,,BC,,,12.6,0,M,M,,1108446.2014.10.12,,2014-10-12 00:00:00,,M,5.4,,,,,2014,14.1,12
-123.12186944444444,49.29535277777778,11.9,,M,10,1108446,,20.9,VANCOUVER HARBOUR CS,,,,,,BC,,,13.7,0,M,M,,1108446.2014.10.13,,2014-10-13 00:00:00,,M,4.3,,,,,2014,15.4,13
-123.12186944444444,49.29535277777778,10.9,,M,10,1108446,,3.6,VANCOUVER HARBOUR CS,,,,,,BC,,,12.7,0,M,M,,1108446.2014.10.14,,2014-10-14 00:00:00,,M,5.3,,,,,2014,14.5,14
-123.12186944444444,49.29535277777778,10.2,,M,10,1108446,,12.9,VANCOUVER HARBOUR CS,,,,,,BC,,,11.6,0,M,M,,1108446.2014.10.15,,2014-10-15 00:00:00,,M,6.4,,,,,2014,13,15
-123.12186944444444,49.29535277777778,11.6,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,13.1,0,M,M,,1108446.2014.10.16,,2014-10-16 00:00:00,,M,4.9,,,,,2014,14.5,16
-123.12186944444444,49.29535277777778,11.8,,M,10,1108446,,14.3,VANCOUVER HARBOUR CS,,,,,,BC,,,13,0,M,M,,1108446.2014.10.17,,2014-10-17 00:00:00,,M,5,,,,,2014,14.2,17
-123.12186944444444,49.29535277777778,12.7,,M,10,1108446,,1,VANCOUVER HARBOUR CS,,,,,,BC,,,15,0,M,M,,1108446.2014.10.18,,2014-10-18 00:00:00,,M,3,,,,,2014,17.2,18
-123.12186944444444,49.29535277777778,13.7,,M,10,1108446,,1.5,VANCOUVER HARBOUR CS,,,,,,BC,,,17,0,M,M,,1108446.2014.10.19,,2014-10-19 00:00:00,,M,1,,,,,2014,20.2,19
-123.12186944444444,49.29535277777778,12.7,,M,10,1108446,,4.1,VANCOUVER HARBOUR CS,,,,,,BC,,,14.8,0,M,M,,1108446.2014.10.20,,2014-10-20 00:00:00,,M,3.2,,,,,2014,16.9,20
-123.12186944444444,49.29535277777778,12.2,,M,10,1108446,,6.8,VANCOUVER HARBOUR CS,,,,,,BC,,,13.4,0,M,M,,1108446.2014.10.21,,2014-10-21 00:00:00,,M,4.6,,,,,2014,14.5,21
-123.12186944444444,49.29535277777778,11.5,,M,10,1108446,,20.5,VANCOUVER HARBOUR CS,,,,,,BC,,,13.5,0,M,M,,1108446.2014.10.22,,2014-10-22 00:00:00,,M,4.5,,,,,2014,15.4,22
-123.12186944444444,49.29535277777778,9.4,,M,10,1108446,,14.3,VANCOUVER HARBOUR CS,,,,,,BC,,,11.5,0,M,M,,1108446.2014.10.23,,2014-10-23 00:00:00,,M,6.5,,,,,2014,13.6,23
-123.12186944444444,49.29535277777778,9.5,,M,10,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,11.7,0,M,M,,1108446.2014.10.24,,2014-10-24 00:00:00,,M,6.3,,,,,2014,13.9,24
-123.12186944444444,49.29535277777778,8.9,,M,10,1108446,,28.3,VANCOUVER HARBOUR CS,,,,,,BC,,,10.4,0,M,M,,1108446.2014.10.25,,2014-10-25 00:00:00,,M,7.6,,,,,2014,11.8,25
-123.12186944444444,49.29535277777778,7.5,,M,10,1108446,,1.1,VANCOUVER HARBOUR CS,,,,,,BC,,,10.2,0,M,M,,1108446.2014.10.26,,2014-10-26 00:00:00,,M,7.8,,,,,2014,12.8,26
-123.12186944444444,49.29535277777778,8.2,,M,10,1108446,,1.6,VANCOUVER HARBOUR CS,,,,,,BC,,,10.2,0,M,M,,1108446.2014.10.27,,2014-10-27 00:00:00,,M,7.8,,,,,2014,12.1,27
-123.12186944444444,49.29535277777778,9.5,,M,10,1108446,,20.9,VANCOUVER HARBOUR CS,,,,,,BC,,,11.3,0,M,M,,1108446.2014.10.28,,2014-10-28 00:00:00,,M,6.7,,,,,2014,13.1,28
-123.12186944444444,49.29535277777778,11.8,,M,10,1108446,,4.4,VANCOUVER HARBOUR CS,,,,,,BC,,,14.4,0,M,M,,1108446.2014.10.29,,2014-10-29 00:00:00,,M,3.6,,,,,2014,17,29
-123.12186944444444,49.29535277777778,11,,M,10,1108446,,17.5,VANCOUVER HARBOUR CS,,,,,,BC,,,12.1,0,M,M,,1108446.2014.10.30,,2014-10-30 00:00:00,,M,5.9,,,,,2014,13.2,30
-123.12186944444444,49.29535277777778,9.6,,M,10,1108446,,8.1,VANCOUVER HARBOUR CS,,,,,,BC,,,11,0,M,M,,1108446.2014.10.31,,2014-10-31 00:00:00,,M,7,,,,,2014,12.3,31
-123.12186944444444,49.29535277777778,6.1,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,9.3,0,M,M,,1108446.2014.11.1,,2014-11-01 00:00:00,,M,8.7,,,,,2014,12.5,1
-123.12186944444444,49.29535277777778,9,,M,11,1108446,,10,VANCOUVER HARBOUR CS,,,,,,BC,,,9.7,0,M,M,,1108446.2014.11.2,,2014-11-02 00:00:00,,M,8.3,,,,,2014,10.3,2
-123.12186944444444,49.29535277777778,9.4,,M,11,1108446,,53,VANCOUVER HARBOUR CS,,,,,,BC,,,10.8,0,M,M,,1108446.2014.11.3,,2014-11-03 00:00:00,,M,7.2,,,,,2014,12.2,3
-123.12186944444444,49.29535277777778,9.8,,M,11,1108446,,11.7,VANCOUVER HARBOUR CS,,,,,,BC,,,12.2,0,M,M,,1108446.2014.11.4,,2014-11-04 00:00:00,,M,5.8,,,,,2014,14.5,4
-123.12186944444444,49.29535277777778,9.8,,M,11,1108446,,3.3,VANCOUVER HARBOUR CS,,,,,,BC,,,11,0,M,M,,1108446.2014.11.5,,2014-11-05 00:00:00,,M,7,,,,,2014,12.2,5
-123.12186944444444,49.29535277777778,10.6,,M,11,1108446,,35.6,VANCOUVER HARBOUR CS,,,,,,BC,,,13,0,M,M,,1108446.2014.11.6,,2014-11-06 00:00:00,,M,5,,,,,2014,15.4,6
-123.12186944444444,49.29535277777778,7.9,,M,11,1108446,,,VANCOUVER HARBOUR CS,,,,,,BC,,,10.3,0,M,M,,1108446.2014.11.7,,2014-11-07 00:00:00,,M,7.7,,,,M,2014,12.7,7
-123.12186944444444,49.29535277777778,5.9,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,9.2,0,M,M,,1108446.2014.11.8,,2014-11-08 00:00:00,,M,8.8,,,,,2014,12.4,8
-123.12186944444444,49.29535277777778,6.2,,M,11,1108446,,18.7,VANCOUVER HARBOUR CS,,,,,,BC,,,8.7,0,M,M,,1108446.2014.11.9,,2014-11-09 00:00:00,,M,9.3,,,,,2014,11.2,9
-123.12186944444444,49.29535277777778,3.7,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,7.3,0,M,M,,1108446.2014.11.10,,2014-11-10 00:00:00,,M,10.7,,,,,2014,10.9,10
-123.12186944444444,49.29535277777778,3.3,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.2,0,M,M,,1108446.2014.11.11,,2014-11-11 00:00:00,,M,11.8,,,,,2014,9.1,11
-123.12186944444444,49.29535277777778,-1.1,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.4,0,M,M,,1108446.2014.11.12,,2014-11-12 00:00:00,,M,14.6,,,,,2014,7.9,12
-123.12186944444444,49.29535277777778,-0.3,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.4,0,M,M,,1108446.2014.11.13,,2014-11-13 00:00:00,,M,14.6,,,,,2014,7.1,13
-123.12186944444444,49.29535277777778,-0.9,,M,11,1108446,,,VANCOUVER HARBOUR CS,,,,,,BC,,,3.3,0,M,M,,1108446.2014.11.14,,2014-11-14 00:00:00,,M,14.7,,,,M,2014,7.5,14
-123.12186944444444,49.29535277777778,-0.9,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.3,0,M,M,,1108446.2014.11.15,,2014-11-15 00:00:00,,M,14.7,,,,,2014,7.4,15
-123.12186944444444,49.29535277777778,-0.8,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.4,0,M,M,,1108446.2014.11.16,,2014-11-16 00:00:00,,M,14.6,,,,,2014,7.6,16
-123.12186944444444,49.29535277777778,-0.1,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,4,0,M,M,,1108446.2014.11.17,,2014-11-17 00:00:00,,M,14,,,,,2014,8.1,17
-123.12186944444444,49.29535277777778,1.8,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,4.9,0,M,M,,1108446.2014.11.18,,2014-11-18 00:00:00,,M,13.1,,,,,2014,8,18
-123.12186944444444,49.29535277777778,4.2,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.4,0,M,M,,1108446.2014.11.19,,2014-11-19 00:00:00,,M,11.6,,,,,2014,8.5,19
-123.12186944444444,49.29535277777778,7.5,,M,11,1108446,,9.1,VANCOUVER HARBOUR CS,,,,,,BC,,,9.5,0,M,M,,1108446.2014.11.20,,2014-11-20 00:00:00,,M,8.5,,,,,2014,11.4,20
-123.12186944444444,49.29535277777778,8.3,,M,11,1108446,,39.7,VANCOUVER HARBOUR CS,,,,,,BC,,,9.1,0,M,M,,1108446.2014.11.21,,2014-11-21 00:00:00,,M,8.9,,,,,2014,9.8,21
-123.12186944444444,49.29535277777778,5.8,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,9.4,0,M,M,,1108446.2014.11.22,,2014-11-22 00:00:00,,M,8.6,,,,,2014,12.9,22
-123.12186944444444,49.29535277777778,5.7,,M,11,1108446,,17,VANCOUVER HARBOUR CS,,,,,,BC,,,8.2,0,M,M,,1108446.2014.11.23,,2014-11-23 00:00:00,,M,9.8,,,,,2014,10.7,23
-123.12186944444444,49.29535277777778,5.3,,M,11,1108446,,19.7,VANCOUVER HARBOUR CS,,,,,,BC,,,6.9,0,M,M,,1108446.2014.11.24,,2014-11-24 00:00:00,,M,11.1,,,,,2014,8.4,24
-123.12186944444444,49.29535277777778,5.3,,M,11,1108446,,28.2,VANCOUVER HARBOUR CS,,,,,,BC,,,6.6,0,M,M,,1108446.2014.11.25,,2014-11-25 00:00:00,,M,11.4,,,,,2014,7.8,25
-123.12186944444444,49.29535277777778,5.4,,M,11,1108446,,10.1,VANCOUVER HARBOUR CS,,,,,,BC,,,8.6,0,M,M,,1108446.2014.11.26,,2014-11-26 00:00:00,,M,9.4,,,,,2014,11.7,26
-123.12186944444444,49.29535277777778,10.8,,M,11,1108446,,3.8,VANCOUVER HARBOUR CS,,,,,,BC,,,12.5,0,M,M,,1108446.2014.11.27,,2014-11-27 00:00:00,,M,5.5,,,,,2014,14.2,27
-123.12186944444444,49.29535277777778,2.5,,M,11,1108446,,1.5,VANCOUVER HARBOUR CS,,,,,,BC,,,7.6,0,M,M,,1108446.2014.11.28,,2014-11-28 00:00:00,,M,10.4,,,,,2014,12.7,28
-123.12186944444444,49.29535277777778,-3.1,,M,11,1108446,,1.8,VANCOUVER HARBOUR CS,,,,,,BC,,,-0.3,0,M,M,,1108446.2014.11.29,,2014-11-29 00:00:00,,M,18.3,,,,,2014,2.6,29
-123.12186944444444,49.29535277777778,-4.5,,M,11,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,-1.5,0,M,M,,1108446.2014.11.30,,2014-11-30 00:00:00,,M,19.5,,,,,2014,1.5,30
-123.12186944444444,49.29535277777778,-2.5,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,0.5,0,M,M,,1108446.2014.12.1,,2014-12-01 00:00:00,,M,17.5,,,,,2014,3.5,1
-123.12186944444444,49.29535277777778,-2.3,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,1.6,0,M,M,,1108446.2014.12.2,,2014-12-02 00:00:00,,M,16.4,,,,,2014,5.4,2
-123.12186944444444,49.29535277777778,-0.7,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,3.5,0,M,M,,1108446.2014.12.3,,2014-12-03 00:00:00,,M,14.5,,,,,2014,7.6,3
-123.12186944444444,49.29535277777778,1,,M,12,1108446,,3.5,VANCOUVER HARBOUR CS,,,,,,BC,,,3.4,0,M,M,,1108446.2014.12.4,,2014-12-04 00:00:00,,M,14.6,,,,,2014,5.8,4
-123.12186944444444,49.29535277777778,4.5,,M,12,1108446,,4.2,VANCOUVER HARBOUR CS,,,,,,BC,,,6.3,0,M,M,,1108446.2014.12.5,,2014-12-05 00:00:00,,M,11.7,,,,,2014,8,5
-123.12186944444444,49.29535277777778,6.6,,M,12,1108446,,39.4,VANCOUVER HARBOUR CS,,,,,,BC,,,7.9,0,M,M,,1108446.2014.12.6,,2014-12-06 00:00:00,,M,10.1,,,,,2014,9.2,6
-123.12186944444444,49.29535277777778,7.4,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,9.6,0,M,M,,1108446.2014.12.7,,2014-12-07 00:00:00,,M,8.4,,,,,2014,11.7,7
-123.12186944444444,49.29535277777778,7.9,,M,12,1108446,,14.4,VANCOUVER HARBOUR CS,,,,,,BC,,,10.2,0,M,M,,1108446.2014.12.8,,2014-12-08 00:00:00,,M,7.8,,,,,2014,12.4,8
-123.12186944444444,49.29535277777778,10,,M,12,1108446,,35.8,VANCOUVER HARBOUR CS,,,,,,BC,,,12.2,0,M,M,,1108446.2014.12.9,,2014-12-09 00:00:00,,M,5.8,,,,,2014,14.4,9
-123.12186944444444,49.29535277777778,9.8,,M,12,1108446,,39,VANCOUVER HARBOUR CS,,,,,,BC,,,11.6,0,M,M,,1108446.2014.12.10,,2014-12-10 00:00:00,,M,6.4,,,,,2014,13.4,10
-123.12186944444444,49.29535277777778,8.5,,M,12,1108446,,9.6,VANCOUVER HARBOUR CS,,,,,,BC,,,10.8,0,M,M,,1108446.2014.12.11,,2014-12-11 00:00:00,,M,7.2,,,,,2014,13.1,11
-123.12186944444444,49.29535277777778,6.2,,M,12,1108446,,0.2,VANCOUVER HARBOUR CS,,,,,,BC,,,9.5,0,M,M,,1108446.2014.12.12,,2014-12-12 00:00:00,,M,8.5,,,,,2014,12.8,12
-123.12186944444444,49.29535277777778,4.3,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.3,0,M,M,,1108446.2014.12.13,,2014-12-13 00:00:00,,M,11.7,,,,,2014,8.2,13
-123.12186944444444,49.29535277777778,1.9,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,5.2,0,M,M,,1108446.2014.12.14,,2014-12-14 00:00:00,,M,12.8,,,,,2014,8.4,14
-123.12186944444444,49.29535277777778,0.6,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,4.1,0,M,M,,1108446.2014.12.15,,2014-12-15 00:00:00,,M,13.9,,,,,2014,7.5,15
-123.12186944444444,49.29535277777778,5.3,,M,12,1108446,,0.6,VANCOUVER HARBOUR CS,,,,,,BC,,,6.9,0,M,M,,1108446.2014.12.16,,2014-12-16 00:00:00,,M,11.1,,,,,2014,8.5,16
-123.12186944444444,49.29535277777778,6.3,,M,12,1108446,,1.4,VANCOUVER HARBOUR CS,,,,,,BC,,,7.5,0,M,M,,1108446.2014.12.17,,2014-12-17 00:00:00,,M,10.5,,,,,2014,8.6,17
-123.12186944444444,49.29535277777778,6.8,,M,12,1108446,,10.9,VANCOUVER HARBOUR CS,,,,,,BC,,,8,0,M,M,,1108446.2014.12.18,,2014-12-18 00:00:00,,M,10,,,,,2014,9.2,18
-123.12186944444444,49.29535277777778,7.6,,M,12,1108446,,5.2,VANCOUVER HARBOUR CS,,,,,,BC,,,8.4,0,M,M,,1108446.2014.12.19,,2014-12-19 00:00:00,,M,9.6,,,,,2014,9.2,19
-123.12186944444444,49.29535277777778,6.8,,M,12,1108446,,31.1,VANCOUVER HARBOUR CS,,,,,,BC,,,7.8,0,M,M,,1108446.2014.12.20,,2014-12-20 00:00:00,,M,10.2,,,,,2014,8.8,20
-123.12186944444444,49.29535277777778,6.1,,M,12,1108446,,5.9,VANCOUVER HARBOUR CS,,,,,,BC,,,7.7,0,M,M,,1108446.2014.12.21,,2014-12-21 00:00:00,,M,10.3,,,,,2014,9.2,21
-123.12186944444444,49.29535277777778,3.6,,M,12,1108446,,,VANCOUVER HARBOUR CS,,,,,,BC,,,5.7,0,M,M,,1108446.2014.12.22,,2014-12-22 00:00:00,,M,12.3,,,,M,2014,7.7,22
-123.12186944444444,49.29535277777778,6.1,,M,12,1108446,,6.9,VANCOUVER HARBOUR CS,,,,,,BC,,,7.3,0,M,M,,1108446.2014.12.23,,2014-12-23 00:00:00,,M,10.7,,,,,2014,8.4,23
-123.12186944444444,49.29535277777778,4.1,,M,12,1108446,,0,VANCOUVER HARBOUR CS,,,,,,BC,,,6.1,0,M,M,,1108446.2014.12.24,,2014-12-24 00:00:00,,M,11.9,,,,,2014,8,24
