x,y,TOTAL_SNOW,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,SNOW_ON_GROUND,SPEED_MAX_GUST,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,ID,MEAN_TEMPERATURE,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST_FLAG,STATION_NAME,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,LOCAL_DATE,PROVINCE_CODE,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_TEMPERATURE,CLIMATE_IDENTIFIER,LOCAL_YEAR,LOCAL_DAY,TOTAL_RAIN_FLAG
-123.12186944444444,49.29535277777778,0,0,0,,5,,,2.9,0,,0,,1108446.1985.5.26,15.1,,,,,,,VANCOUVER HARBOUR CS,,10.1,1985-05-26 00:00:00,BC,,,,,20.1,1108446,1985,26,
-123.12186944444444,49.29535277777778,0,0,0,,5,,,3.5,0,,0,,1108446.1985.5.27,14.5,,,,T,,,VANCOUVER HARBOUR CS,,12.7,1985-05-27 00:00:00,BC,,,,,16.2,1108446,1985,27,T
-123.12186944444444,49.29535277777778,0,4.6,0,,5,,,3.7,0,,4.6,,1108446.1985.5.28,14.3,,,,,,,VANCOUVER HARBOUR CS,,11.9,1985-05-28 00:00:00,BC,,,,,16.7,1108446,1985,28,
-123.12186944444444,49.29535277777778,0,18.4,0,,5,,,6.9,0,,18.4,,1108446.1985.5.29,11.1,,,,,,,VANCOUVER HARBOUR CS,,9.9,1985-05-29 00:00:00,BC,,,,,12.3,1108446,1985,29,
-123.12186944444444,49.29535277777778,0,0.2,0,,5,,,5.7,0,,0.2,,1108446.1985.5.30,12.3,,,,,,,VANCOUVER HARBOUR CS,,9.6,1985-05-30 00:00:00,BC,,,,,14.9,1108446,1985,30,
-123.12186944444444,49.29535277777778,0,0,0,,5,,,3.7,0,,0,,1108446.1985.5.31,14.3,,,,,,,VANCOUVER HARBOUR CS,,8.6,1985-05-31 00:00:00,BC,,,,,20,1108446,1985,31,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,2.1,0,,0,,1108446.1985.6.1,15.9,,,,,,,VANCOUVER HARBOUR CS,,12.6,1985-06-01 00:00:00,BC,,,,,19.1,1108446,1985,1,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,2.8,0,,0,,1108446.1985.6.2,15.2,,,,,,,VANCOUVER HARBOUR CS,,12.2,1985-06-02 00:00:00,BC,,,,,18.1,1108446,1985,2,
-123.12186944444444,49.29535277777778,0,12.6,0,,6,,,2.6,0,,12.6,,1108446.1985.6.3,15.4,,,,,,,VANCOUVER HARBOUR CS,,12,1985-06-03 00:00:00,BC,,,,,18.8,1108446,1985,3,
-123.12186944444444,49.29535277777778,0,1.6,0,,6,,,2.2,0,,1.6,,1108446.1985.6.4,15.8,,,,,,,VANCOUVER HARBOUR CS,,12.2,1985-06-04 00:00:00,BC,,,,,19.3,1108446,1985,4,
-123.12186944444444,49.29535277777778,0,1.8,0,,6,,,3.9,0,,1.8,,1108446.1985.6.5,14.1,,,,,,,VANCOUVER HARBOUR CS,,10.9,1985-06-05 00:00:00,BC,,,,,17.2,1108446,1985,5,
-123.12186944444444,49.29535277777778,0,9.4,0,,6,,,4.3,0,,9.4,,1108446.1985.6.6,13.7,,,,,,,VANCOUVER HARBOUR CS,,11.7,1985-06-06 00:00:00,BC,,,,,15.6,1108446,1985,6,
-123.12186944444444,49.29535277777778,0,1.2,0,,6,,,3.8,0,,1.2,,1108446.1985.6.7,14.2,,,,,,,VANCOUVER HARBOUR CS,,10.9,1985-06-07 00:00:00,BC,,,,,17.4,1108446,1985,7,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,4.5,0,,0,,1108446.1985.6.8,13.5,,,,,,,VANCOUVER HARBOUR CS,,9.9,1985-06-08 00:00:00,BC,,,,,17.1,1108446,1985,8,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,4.6,0,,0,,1108446.1985.6.9,13.4,,,,,,,VANCOUVER HARBOUR CS,,7.9,1985-06-09 00:00:00,BC,,,,,18.8,1108446,1985,9,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,2.5,0,,0,,1108446.1985.6.10,15.5,,,,,,,VANCOUVER HARBOUR CS,,10.3,1985-06-10 00:00:00,BC,,,,,20.7,1108446,1985,10,
-123.12186944444444,49.29535277777778,0,0.4,0,,6,,,1.1,0,,0.4,,1108446.1985.6.11,16.9,,,,,,,VANCOUVER HARBOUR CS,,14,1985-06-11 00:00:00,BC,,,,,19.8,1108446,1985,11,
-123.12186944444444,49.29535277777778,0,3.1,0,,6,,,1.7,0,,3.1,,1108446.1985.6.12,16.3,,,,,,,VANCOUVER HARBOUR CS,,13.1,1985-06-12 00:00:00,BC,,,,,19.4,1108446,1985,12,
-123.12186944444444,49.29535277777778,0,6,0,,6,,,4.1,0,,6,,1108446.1985.6.13,13.9,,,,,,,VANCOUVER HARBOUR CS,,11.6,1985-06-13 00:00:00,BC,,,,,16.2,1108446,1985,13,
-123.12186944444444,49.29535277777778,0,2.8,0,,6,,,1.2,0,,2.8,,1108446.1985.6.14,16.8,,,,,,,VANCOUVER HARBOUR CS,,12.9,1985-06-14 00:00:00,BC,,,,,20.6,1108446,1985,14,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,2.8,0,,0,,1108446.1985.6.15,15.2,,,,,,,VANCOUVER HARBOUR CS,,12,1985-06-15 00:00:00,BC,,,,,18.4,1108446,1985,15,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,4,0,,0,,1108446.1985.6.16,14,,,,,,,VANCOUVER HARBOUR CS,,8.4,1985-06-16 00:00:00,BC,,,,,19.5,1108446,1985,16,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,0.7,0,,0,,1108446.1985.6.17,17.3,,,,,,,VANCOUVER HARBOUR CS,,10.6,1985-06-17 00:00:00,BC,,,,,24,1108446,1985,17,
-123.12186944444444,49.29535277777778,0,0,1.6,,6,,,0,0,,0,,1108446.1985.6.18,19.6,,,,,,,VANCOUVER HARBOUR CS,,13.1,1985-06-18 00:00:00,BC,,,,,26,1108446,1985,18,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,0.3,0,,0,,1108446.1985.6.19,17.7,,,,,,,VANCOUVER HARBOUR CS,,13.8,1985-06-19 00:00:00,BC,,,,,21.6,1108446,1985,19,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,0.8,0,,0,,1108446.1985.6.20,17.2,,,,,,,VANCOUVER HARBOUR CS,,11.9,1985-06-20 00:00:00,BC,,,,,22.4,1108446,1985,20,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,1,0,,0,,1108446.1985.6.21,17,,,,,,,VANCOUVER HARBOUR CS,,12.8,1985-06-21 00:00:00,BC,,,,,21.2,1108446,1985,21,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,2.6,0,,0,,1108446.1985.6.22,15.4,,,,,,,VANCOUVER HARBOUR CS,,11.8,1985-06-22 00:00:00,BC,,,,,19,1108446,1985,22,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,4.9,0,,0,,1108446.1985.6.23,13.1,,,,T,,,VANCOUVER HARBOUR CS,,10.5,1985-06-23 00:00:00,BC,,,,,15.6,1108446,1985,23,T
-123.12186944444444,49.29535277777778,0,0,0,,6,,,4,0,,0,,1108446.1985.6.24,14,,,,,,,VANCOUVER HARBOUR CS,,9.5,1985-06-24 00:00:00,BC,,,,,18.4,1108446,1985,24,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,2.2,0,,0,,1108446.1985.6.25,15.8,,,,,,,VANCOUVER HARBOUR CS,,10.8,1985-06-25 00:00:00,BC,,,,,20.7,1108446,1985,25,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,0.9,0,,0,,1108446.1985.6.26,17.1,,,,,,,VANCOUVER HARBOUR CS,,12.2,1985-06-26 00:00:00,BC,,,,,21.9,1108446,1985,26,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,2.8,0,,0,,1108446.1985.6.27,15.2,,,,,,,VANCOUVER HARBOUR CS,,11.7,1985-06-27 00:00:00,BC,,,,,18.6,1108446,1985,27,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,2.6,0,,0,,1108446.1985.6.28,15.4,,,,,,,VANCOUVER HARBOUR CS,,11,1985-06-28 00:00:00,BC,,,,,19.8,1108446,1985,28,
-123.12186944444444,49.29535277777778,0,0.4,0,,6,,,3.7,0,,0.4,,1108446.1985.6.29,14.3,,,,,,,VANCOUVER HARBOUR CS,,11,1985-06-29 00:00:00,BC,,,,,17.5,1108446,1985,29,
-123.12186944444444,49.29535277777778,0,0,0,,6,,,2.2,0,,0,,1108446.1985.6.30,15.8,,,,,,,VANCOUVER HARBOUR CS,,10.5,1985-06-30 00:00:00,BC,,,,,21.1,1108446,1985,30,
-123.12186944444444,49.29535277777778,0,0,0,,7,,,2.1,0,,0,,1108446.1985.7.1,15.9,,,,,,,VANCOUVER HARBOUR CS,,9.7,1985-07-01 00:00:00,BC,,,,,22.1,1108446,1985,1,
-123.12186944444444,49.29535277777778,0,0,2.4,,7,,,0,0,,0,,1108446.1985.7.2,20.4,,,,,,,VANCOUVER HARBOUR CS,,13.2,1985-07-02 00:00:00,BC,,,,,27.5,1108446,1985,2,
-123.12186944444444,49.29535277777778,0,0,2.1,,7,,,0,0,,0,,1108446.1985.7.3,20.1,,,,,,,VANCOUVER HARBOUR CS,,14,1985-07-03 00:00:00,BC,,,,,26.1,1108446,1985,3,
-123.12186944444444,49.29535277777778,0,0,1.8,,7,,,0,0,,0,,1108446.1985.7.4,19.8,,,,,,,VANCOUVER HARBOUR CS,,13,1985-07-04 00:00:00,BC,,,,,26.5,1108446,1985,4,
-123.12186944444444,49.29535277777778,0,0,0.5,,7,,,0,0,,0,,1108446.1985.7.5,18.5,,,,,,,VANCOUVER HARBOUR CS,,14.9,1985-07-05 00:00:00,BC,,,,,22.1,1108446,1985,5,
-123.12186944444444,49.29535277777778,0,0,0,,7,,,0.4,0,,0,,1108446.1985.7.6,17.6,,,,,,,VANCOUVER HARBOUR CS,,12.2,1985-07-06 00:00:00,BC,,,,,23,1108446,1985,6,
-123.12186944444444,49.29535277777778,0,0,1.8,,7,,,0,0,,0,,1108446.1985.7.7,19.8,,,,,,,VANCOUVER HARBOUR CS,,12.8,1985-07-07 00:00:00,BC,,,,,26.7,1108446,1985,7,
-123.12186944444444,49.29535277777778,0,0,3.3,,7,,,0,0,,0,,1108446.1985.7.8,21.3,,,,,,,VANCOUVER HARBOUR CS,,14.3,1985-07-08 00:00:00,BC,,,,,28.3,1108446,1985,8,
-123.12186944444444,49.29535277777778,0,0,4.1,,7,,,0,0,,0,,1108446.1985.7.9,22.1,,,,,,,VANCOUVER HARBOUR CS,,14.8,1985-07-09 00:00:00,BC,,,,,29.4,1108446,1985,9,
-123.12186944444444,49.29535277777778,0,0,3.9,,7,,,0,0,,0,,1108446.1985.7.10,21.9,,,,,,,VANCOUVER HARBOUR CS,,16.8,1985-07-10 00:00:00,BC,,,,,27,1108446,1985,10,
-123.12186944444444,49.29535277777778,0,0,2.9,,7,,,0,0,,0,,1108446.1985.7.11,20.9,,,,,,,VANCOUVER HARBOUR CS,,15.4,1985-07-11 00:00:00,BC,,,,,26.4,1108446,1985,11,
-123.12186944444444,49.29535277777778,0,0,1,,7,,,0,0,,0,,1108446.1985.7.12,19,,,,,,,VANCOUVER HARBOUR CS,,15.8,1985-07-12 00:00:00,BC,,,,,22.2,1108446,1985,12,
-123.12186944444444,49.29535277777778,0,0,0.5,,7,,,0,0,,0,,1108446.1985.7.13,18.5,,,,,,,VANCOUVER HARBOUR CS,,14.2,1985-07-13 00:00:00,BC,,,,,22.7,1108446,1985,13,
-123.12186944444444,49.29535277777778,0,0,1,,7,,,0,0,,0,,1108446.1985.7.14,19,,,,,,,VANCOUVER HARBOUR CS,,14.6,1985-07-14 00:00:00,BC,,,,,23.3,1108446,1985,14,
-123.12186944444444,49.29535277777778,0,0,1.3,,7,,,0,0,,0,,1108446.1985.7.15,19.3,,,,,,,VANCOUVER HARBOUR CS,,14.3,1985-07-15 00:00:00,BC,,,,,24.2,1108446,1985,15,
-123.12186944444444,49.29535277777778,0,0,1.8,,7,,,0,0,,0,,1108446.1985.7.16,19.8,,,,,,,VANCOUVER HARBOUR CS,,15.6,1985-07-16 00:00:00,BC,,,,,24,1108446,1985,16,
-123.12186944444444,49.29535277777778,0,0,2.1,,7,,,0,0,,0,,1108446.1985.7.17,20.1,,,,,,,VANCOUVER HARBOUR CS,,15.2,1985-07-17 00:00:00,BC,,,,,24.9,1108446,1985,17,
-123.12186944444444,49.29535277777778,0,0,3.5,,7,,,0,0,,0,,1108446.1985.7.18,21.5,,,,,,,VANCOUVER HARBOUR CS,,15,1985-07-18 00:00:00,BC,,,,,27.9,1108446,1985,18,
-123.12186944444444,49.29535277777778,0,0,4,,7,,,0,0,,0,,1108446.1985.7.19,22,,,,,,,VANCOUVER HARBOUR CS,,15,1985-07-19 00:00:00,BC,,,,,29,1108446,1985,19,
-123.12186944444444,49.29535277777778,0,0,3.9,,7,,,0,0,,0,,1108446.1985.7.20,21.9,,,,,,,VANCOUVER HARBOUR CS,,15.5,1985-07-20 00:00:00,BC,,,,,28.2,1108446,1985,20,
-123.12186944444444,49.29535277777778,0,0,2.8,,7,,,0,0,,0,,1108446.1985.7.21,20.8,,,,,,,VANCOUVER HARBOUR CS,,15.8,1985-07-21 00:00:00,BC,,,,,25.7,1108446,1985,21,
-123.12186944444444,49.29535277777778,0,0,3.3,,7,,,0,0,,0,,1108446.1985.7.22,21.3,,,,,,,VANCOUVER HARBOUR CS,,16.1,1985-07-22 00:00:00,BC,,,,,26.4,1108446,1985,22,
-123.12186944444444,49.29535277777778,0,0,1.3,,7,,,0,0,,0,,1108446.1985.7.23,19.3,,,,,,,VANCOUVER HARBOUR CS,,15.5,1985-07-23 00:00:00,BC,,,,,23,1108446,1985,23,
-123.12186944444444,49.29535277777778,0,0,1,,7,,,0,0,,0,,1108446.1985.7.24,19,,,,,,,VANCOUVER HARBOUR CS,,15,1985-07-24 00:00:00,BC,,,,,22.9,1108446,1985,24,
-123.12186944444444,49.29535277777778,0,0,1.7,,7,,,0,0,,0,,1108446.1985.7.25,19.7,,,,,,,VANCOUVER HARBOUR CS,,15.1,1985-07-25 00:00:00,BC,,,,,24.2,1108446,1985,25,
-123.12186944444444,49.29535277777778,0,0,1.4,,7,,,0,0,,0,,1108446.1985.7.26,19.4,,,,,,,VANCOUVER HARBOUR CS,,13.7,1985-07-26 00:00:00,BC,,,,,25.1,1108446,1985,26,
-123.12186944444444,49.29535277777778,0,0,1.6,,7,,,0,0,,0,,1108446.1985.7.27,19.6,,,,,,,VANCOUVER HARBOUR CS,,14.2,1985-07-27 00:00:00,BC,,,,,24.9,1108446,1985,27,
-123.12186944444444,49.29535277777778,0,0,2.2,,7,,,0,0,,0,,1108446.1985.7.28,20.2,,,,,,,VANCOUVER HARBOUR CS,,14.7,1985-07-28 00:00:00,BC,,,,,25.7,1108446,1985,28,
-123.12186944444444,49.29535277777778,0,0,3.3,,7,,,0,0,,0,,1108446.1985.7.29,21.3,,,,,,,VANCOUVER HARBOUR CS,,15.4,1985-07-29 00:00:00,BC,,,,,27.2,1108446,1985,29,
-123.12186944444444,49.29535277777778,0,0,0.6,,7,,,0,0,,0,,1108446.1985.7.30,18.6,,,,T,,,VANCOUVER HARBOUR CS,,15.9,1985-07-30 00:00:00,BC,,,,,21.2,1108446,1985,30,T
-123.12186944444444,49.29535277777778,0,7.8,1.2,,7,,,0,0,,7.8,,1108446.1985.7.31,19.2,,,,,,,VANCOUVER HARBOUR CS,,16.6,1985-07-31 00:00:00,BC,,,,,21.8,1108446,1985,31,
-123.12186944444444,49.29535277777778,0,5.7,0,,8,,,2.2,0,,5.7,,1108446.1985.8.1,15.8,,,,,,,VANCOUVER HARBOUR CS,,15,1985-08-01 00:00:00,BC,,,,,16.5,1108446,1985,1,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,0.3,0,,0,,1108446.1985.8.2,17.7,,,,,,,VANCOUVER HARBOUR CS,,14.6,1985-08-02 00:00:00,BC,,,,,20.8,1108446,1985,2,
-123.12186944444444,49.29535277777778,0,0,1.3,,8,,,0,0,,0,,1108446.1985.8.3,19.3,,,,T,,,VANCOUVER HARBOUR CS,,14.4,1985-08-03 00:00:00,BC,,,,,24.1,1108446,1985,3,T
-123.12186944444444,49.29535277777778,0,0,0.3,,8,,,0,0,,0,,1108446.1985.8.4,18.3,,,,,,,VANCOUVER HARBOUR CS,,14.5,1985-08-04 00:00:00,BC,,,,,22,1108446,1985,4,
-123.12186944444444,49.29535277777778,0,0,0.7,,8,,,0,0,,0,,1108446.1985.8.5,18.7,,,,,,,VANCOUVER HARBOUR CS,,13.3,1985-08-05 00:00:00,BC,,,,,24.1,1108446,1985,5,
-123.12186944444444,49.29535277777778,0,10.6,0.5,,8,,,0,0,,10.6,,1108446.1985.8.6,18.5,,,,,,,VANCOUVER HARBOUR CS,,14,1985-08-06 00:00:00,BC,,,,,22.9,1108446,1985,6,
-123.12186944444444,49.29535277777778,0,0.4,0,,8,,,1.6,0,,0.4,,1108446.1985.8.7,16.4,,,,,,,VANCOUVER HARBOUR CS,,14.3,1985-08-07 00:00:00,BC,,,,,18.4,1108446,1985,7,
-123.12186944444444,49.29535277777778,0,0.5,0,,8,,,0.9,0,,0.5,,1108446.1985.8.8,17.1,,,,,,,VANCOUVER HARBOUR CS,,13.5,1985-08-08 00:00:00,BC,,,,,20.6,1108446,1985,8,
-123.12186944444444,49.29535277777778,0,0.2,0,,8,,,2,0,,0.2,,1108446.1985.8.9,16,,,,,,,VANCOUVER HARBOUR CS,,13.5,1985-08-09 00:00:00,BC,,,,,18.4,1108446,1985,9,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,2,0,,0,,1108446.1985.8.10,16,,,,,,,VANCOUVER HARBOUR CS,,10.9,1985-08-10 00:00:00,BC,,,,,21.1,1108446,1985,10,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,1,0,,0,,1108446.1985.8.11,17,,,,,,,VANCOUVER HARBOUR CS,,12.5,1985-08-11 00:00:00,BC,,,,,21.5,1108446,1985,11,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,0.6,0,,0,,1108446.1985.8.12,17.4,,,,,,,VANCOUVER HARBOUR CS,,13,1985-08-12 00:00:00,BC,,,,,21.8,1108446,1985,12,
-123.12186944444444,49.29535277777778,0,0,1.6,,8,,,0,0,,0,,1108446.1985.8.13,19.6,,,,,,,VANCOUVER HARBOUR CS,,12.4,1985-08-13 00:00:00,BC,,,,,26.8,1108446,1985,13,
-123.12186944444444,49.29535277777778,0,0,0.7,,8,,,0,0,,0,,1108446.1985.8.14,18.7,,,,,,,VANCOUVER HARBOUR CS,,13.6,1985-08-14 00:00:00,BC,,,,,23.8,1108446,1985,14,
-123.12186944444444,49.29535277777778,0,0,2.4,,8,,,0,0,,0,,1108446.1985.8.15,20.4,,,,,,,VANCOUVER HARBOUR CS,,13.8,1985-08-15 00:00:00,BC,,,,,26.9,1108446,1985,15,
-123.12186944444444,49.29535277777778,0,0,3.6,,8,,,0,0,,0,,1108446.1985.8.16,21.6,,,,,,,VANCOUVER HARBOUR CS,,16,1985-08-16 00:00:00,BC,,,,,27.2,1108446,1985,16,
-123.12186944444444,49.29535277777778,0,0,1.7,,8,,,0,0,,0,,1108446.1985.8.17,19.7,,,,,,,VANCOUVER HARBOUR CS,,13.4,1985-08-17 00:00:00,BC,,,,,25.9,1108446,1985,17,
-123.12186944444444,49.29535277777778,0,0,0.5,,8,,,0,0,,0,,1108446.1985.8.18,18.5,,,,,,,VANCOUVER HARBOUR CS,,13.4,1985-08-18 00:00:00,BC,,,,,23.5,1108446,1985,18,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,2.5,0,,0,,1108446.1985.8.19,15.5,,,,T,,,VANCOUVER HARBOUR CS,,13.2,1985-08-19 00:00:00,BC,,,,,17.7,1108446,1985,19,T
-123.12186944444444,49.29535277777778,0,0,0,,8,,,1.6,0,,0,,1108446.1985.8.20,16.4,,,,T,,,VANCOUVER HARBOUR CS,,12.2,1985-08-20 00:00:00,BC,,,,,20.6,1108446,1985,20,T
-123.12186944444444,49.29535277777778,0,0,0,,8,,,0.7,0,,0,,1108446.1985.8.21,17.3,,,,,,,VANCOUVER HARBOUR CS,,13.1,1985-08-21 00:00:00,BC,,,,,21.5,1108446,1985,21,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,0.9,0,,0,,1108446.1985.8.22,17.1,,,,,,,VANCOUVER HARBOUR CS,,11.7,1985-08-22 00:00:00,BC,,,,,22.4,1108446,1985,22,
-123.12186944444444,49.29535277777778,0,0,0.9,,8,,,0,0,,0,,1108446.1985.8.23,18.9,,,,,,,VANCOUVER HARBOUR CS,,12.8,1985-08-23 00:00:00,BC,,,,,24.9,1108446,1985,23,
-123.12186944444444,49.29535277777778,0,0,0.3,,8,,,0,0,,0,,1108446.1985.8.24,18.3,,,,,,,VANCOUVER HARBOUR CS,,12.7,1985-08-24 00:00:00,BC,,,,,23.9,1108446,1985,24,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,0.4,0,,0,,1108446.1985.8.25,17.6,,,,,,,VANCOUVER HARBOUR CS,,13.7,1985-08-25 00:00:00,BC,,,,,21.5,1108446,1985,25,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,2,0,,0,,1108446.1985.8.26,16,,,,,,,VANCOUVER HARBOUR CS,,10.3,1985-08-26 00:00:00,BC,,,,,21.7,1108446,1985,26,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,1.6,0,,0,,1108446.1985.8.27,16.4,,,,,,,VANCOUVER HARBOUR CS,,10.1,1985-08-27 00:00:00,BC,,,,,22.7,1108446,1985,27,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,1.7,0,,0,,1108446.1985.8.28,16.3,,,,,,,VANCOUVER HARBOUR CS,,12.7,1985-08-28 00:00:00,BC,,,,,19.8,1108446,1985,28,
-123.12186944444444,49.29535277777778,0,5.9,0,,8,,,2.4,0,,5.9,,1108446.1985.8.29,15.6,,,,,,,VANCOUVER HARBOUR CS,,10.5,1985-08-29 00:00:00,BC,,,,,20.6,1108446,1985,29,
-123.12186944444444,49.29535277777778,0,0.2,0,,8,,,2.7,0,,0.2,,1108446.1985.8.30,15.3,,,,,,,VANCOUVER HARBOUR CS,,12.4,1985-08-30 00:00:00,BC,,,,,18.1,1108446,1985,30,
-123.12186944444444,49.29535277777778,0,0,0,,8,,,1.4,0,,0,,1108446.1985.8.31,16.6,,,,,,,VANCOUVER HARBOUR CS,,13.3,1985-08-31 00:00:00,BC,,,,,19.9,1108446,1985,31,
-123.12186944444444,49.29535277777778,0,2.2,0,,9,,,2.8,0,,2.2,,1108446.1985.9.1,15.2,,,,,,,VANCOUVER HARBOUR CS,,10.6,1985-09-01 00:00:00,BC,,,,,19.7,1108446,1985,1,
-123.12186944444444,49.29535277777778,0,0,0,,9,,,1.4,0,,0,,1108446.1985.9.2,16.6,,,,,,,VANCOUVER HARBOUR CS,,11.6,1985-09-02 00:00:00,BC,,,,,21.5,1108446,1985,2,
-123.12186944444444,49.29535277777778,0,0,0,,9,,,1.6,0,,0,,1108446.1985.9.3,16.4,,,,,,,VANCOUVER HARBOUR CS,,12.3,1985-09-03 00:00:00,BC,,,,,20.4,1108446,1985,3,
-123.12186944444444,49.29535277777778,0,1.4,0,,9,,,4,0,,1.4,,1108446.1985.9.4,14,,,,,,,VANCOUVER HARBOUR CS,,12.7,1985-09-04 00:00:00,BC,,,,,15.2,1108446,1985,4,
-123.12186944444444,49.29535277777778,0,14.8,0,,9,,,3.3,0,,14.8,,1108446.1985.9.5,14.7,,,,,,,VANCOUVER HARBOUR CS,,13.1,1985-09-05 00:00:00,BC,,,,,16.2,1108446,1985,5,
-123.12186944444444,49.29535277777778,0,15.2,0,,9,,,6.9,0,,15.2,,1108446.1985.9.6,11.1,,,,,,,VANCOUVER HARBOUR CS,,10,1985-09-06 00:00:00,BC,,,,,12.2,1108446,1985,6,
-123.12186944444444,49.29535277777778,0,0.2,0,,9,,,5.1,0,,0.2,,1108446.1985.9.7,12.9,,,,,,,VANCOUVER HARBOUR CS,,9.7,1985-09-07 00:00:00,BC,,,,,16,1108446,1985,7,
-123.12186944444444,49.29535277777778,0,0.6,0,,9,,,3.9,0,,0.6,,1108446.1985.9.8,14.1,,,,,,,VANCOUVER HARBOUR CS,,10.5,1985-09-08 00:00:00,BC,,,,,17.6,1108446,1985,8,
-123.12186944444444,49.29535277777778,0,0.4,0,,9,,,3,0,,0.4,,1108446.1985.9.9,15,,,,,,,VANCOUVER HARBOUR CS,,11.8,1985-09-09 00:00:00,BC,,,,,18.1,1108446,1985,9,
-123.12186944444444,49.29535277777778,0,0,0,,9,,,0.8,0,,0,,1108446.1985.9.10,17.2,,,,,,,VANCOUVER HARBOUR CS,,12.9,1985-09-10 00:00:00,BC,,,,,21.5,1108446,1985,10,
-123.12186944444444,49.29535277777778,0,0.4,0,,9,,,2.1,0,,0.4,,1108446.1985.9.11,15.9,,,,,,,VANCOUVER HARBOUR CS,,12.5,1985-09-11 00:00:00,BC,,,,,19.3,1108446,1985,11,
-123.12186944444444,49.29535277777778,0,6.4,0,,9,,,2.8,0,,6.4,,1108446.1985.9.12,15.2,,,,,,,VANCOUVER HARBOUR CS,,13.2,1985-09-12 00:00:00,BC,,,,,17.2,1108446,1985,12,
-123.12186944444444,49.29535277777778,0,4.8,0,,9,,,2.9,0,,4.8,,1108446.1985.9.13,15.1,,,,,,,VANCOUVER HARBOUR CS,,12.3,1985-09-13 00:00:00,BC,,,,,17.8,1108446,1985,13,
-123.12186944444444,49.29535277777778,0,1.2,0,,9,,,4.9,0,,1.2,,1108446.1985.9.14,13.1,,,,,,,VANCOUVER HARBOUR CS,,11.4,1985-09-14 00:00:00,BC,,,,,14.8,1108446,1985,14,
-123.12186944444444,49.29535277777778,0,5.2,0,,9,,,4.8,0,,5.2,,1108446.1985.9.15,13.2,,,,,,,VANCOUVER HARBOUR CS,,9.7,1985-09-15 00:00:00,BC,,,,,16.6,1108446,1985,15,
-123.12186944444444,49.29535277777778,0,41.9,0,,9,,,6.3,0,,41.9,,1108446.1985.9.16,11.7,,,,,,,VANCOUVER HARBOUR CS,,10.9,1985-09-16 00:00:00,BC,,,,,12.5,1108446,1985,16,
-123.12186944444444,49.29535277777778,0,0.5,0,,9,,,4.9,0,,0.5,,1108446.1985.9.17,13.1,,,,,,,VANCOUVER HARBOUR CS,,10.1,1985-09-17 00:00:00,BC,,,,,16,1108446,1985,17,
-123.12186944444444,49.29535277777778,0,0,0,,9,,,5.2,0,,0,,1108446.1985.9.18,12.8,,,,,,,VANCOUVER HARBOUR CS,,9.2,1985-09-18 00:00:00,BC,,,,,16.3,1108446,1985,18,
-123.12186944444444,49.29535277777778,0,0,0,,9,,,5.4,0,,0,,1108446.1985.9.19,12.6,,,,,,,VANCOUVER HARBOUR CS,,8.4,1985-09-19 00:00:00,BC,,,,,16.8,1108446,1985,19,
